age,region,day,lmean,lsd,sample_date,N
25-44,South_West,109,0,0,2020-06-04,1502275
45-64,South_West,109,0,0,2020-06-04,648343
65-74,South_West,109,0,0,2020-06-04,666919
75+,South_West,109,0,0,2020-06-04,565864
1-4,South_West,110,0,0,2020-06-05,598144
5-14,South_West,110,0,0,2020-06-05,177480
15-24,South_West,110,0,0,2020-06-05,1311291
25-44,South_West,110,0,0,2020-06-05,1502275
45-64,South_West,110,0,0,2020-06-05,648343
65-74,South_West,110,0,0,2020-06-05,666919
75+,South_West,110,0,0,2020-06-05,565864
1-4,South_West,111,0,0,2020-06-06,598144
5-14,South_West,111,0,0,2020-06-06,177480
15-24,South_West,111,0,0,2020-06-06,1311291
25-44,South_West,111,0,0,2020-06-06,1502275
45-64,South_West,111,0,0,2020-06-06,648343
65-74,South_West,111,0,0,2020-06-06,666919
75+,South_West,111,0,0,2020-06-06,565864
1-4,South_West,112,0,0,2020-06-07,598144
5-14,South_West,112,0,0,2020-06-07,177480
15-24,South_West,112,0,0,2020-06-07,1311291
25-44,South_West,112,0,0,2020-06-07,1502275
45-64,South_West,112,0,0,2020-06-07,648343
65-74,South_West,112,0,0,2020-06-07,666919
75+,South_West,112,0,0,2020-06-07,565864
1-4,South_West,113,0,0,2020-06-08,598144
5-14,South_West,113,0,0,2020-06-08,177480
15-24,South_West,113,0,0,2020-06-08,1311291
25-44,South_West,113,0,0,2020-06-08,1502275
45-64,South_West,113,0,0,2020-06-08,648343
65-74,South_West,113,0,0,2020-06-08,666919
75+,South_West,113,0,0,2020-06-08,565864
1-4,South_West,114,0,0,2020-06-09,598144
5-14,South_West,114,0,0,2020-06-09,177480
15-24,South_West,114,0,0,2020-06-09,1311291
25-44,South_West,114,0,0,2020-06-09,1502275
45-64,South_West,114,0,0,2020-06-09,648343
65-74,South_West,114,0,0,2020-06-09,666919
75+,South_West,114,0,0,2020-06-09,565864
1-4,South_West,115,0,0,2020-06-10,598144
5-14,South_West,115,0,0,2020-06-10,177480
15-24,South_West,115,0,0,2020-06-10,1311291
25-44,South_West,115,0,0,2020-06-10,1502275
45-64,South_West,115,0,0,2020-06-10,648343
65-74,South_West,115,0,0,2020-06-10,666919
75+,South_West,115,0,0,2020-06-10,565864
1-4,South_West,116,0,0,2020-06-11,598144
5-14,South_West,116,0,0,2020-06-11,177480
15-24,South_West,116,0,0,2020-06-11,1311291
25-44,South_West,116,0,0,2020-06-11,1502275
45-64,South_West,116,0,0,2020-06-11,648343
65-74,South_West,116,0,0,2020-06-11,666919
75+,South_West,116,0,0,2020-06-11,565864
1-4,South_West,117,0,0,2020-06-12,598144
5-14,South_West,117,0,0,2020-06-12,177480
15-24,South_West,117,0,0,2020-06-12,1311291
25-44,South_West,117,0,0,2020-06-12,1502275
45-64,South_West,117,0,0,2020-06-12,648343
65-74,South_West,117,0,0,2020-06-12,666919
75+,South_West,117,0,0,2020-06-12,565864
1-4,South_West,118,0,0,2020-06-13,598144
5-14,South_West,118,7.768353229393525,0.41324910676716237,2020-06-13,177480
15-24,South_West,118,8.166467104430067,0.3454734415719148,2020-06-13,1311291
25-44,South_West,118,7.853735999383586,0.3383234198381272,2020-06-13,1502275
45-64,South_West,118,7.813412033175573,0.37006215845474383,2020-06-13,648343
65-74,South_West,118,7.287527444424743,0.3564816006065836,2020-06-13,666919
75+,South_West,118,7.792971514525755,0.3686973974487635,2020-06-13,565864
1-4,South_West,119,0,0,2020-06-14,598144
5-14,South_West,119,0,0,2020-06-14,177480
15-24,South_West,119,0,0,2020-06-14,1311291
25-44,South_West,119,0,0,2020-06-14,1502275
45-64,South_West,119,0,0,2020-06-14,648343
65-74,South_West,119,0,0,2020-06-14,666919
75+,South_West,119,0,0,2020-06-14,565864
1-4,South_West,120,0,0,2020-06-15,598144
5-14,South_West,120,0,0,2020-06-15,177480
15-24,South_West,120,0,0,2020-06-15,1311291
25-44,South_West,120,0,0,2020-06-15,1502275
45-64,South_West,120,0,0,2020-06-15,648343
65-74,South_West,120,0,0,2020-06-15,666919
75+,South_West,120,0,0,2020-06-15,565864
1-4,South_West,121,0,0,2020-06-16,598144
5-14,South_West,121,0,0,2020-06-16,177480
15-24,South_West,121,0,0,2020-06-16,1311291
25-44,South_West,121,0,0,2020-06-16,1502275
45-64,South_West,121,0,0,2020-06-16,648343
65-74,South_West,121,0,0,2020-06-16,666919
75+,South_West,121,0,0,2020-06-16,565864
1-4,South_West,122,0,0,2020-06-17,598144
5-14,South_West,122,0,0,2020-06-17,177480
15-24,South_West,122,0,0,2020-06-17,1311291
25-44,South_West,122,0,0,2020-06-17,1502275
45-64,South_West,122,0,0,2020-06-17,648343
65-74,South_West,122,0,0,2020-06-17,666919
75+,South_West,122,0,0,2020-06-17,565864
1-4,South_West,123,0,0,2020-06-18,598144
5-14,South_West,123,0,0,2020-06-18,177480
15-24,South_West,123,0,0,2020-06-18,1311291
25-44,South_West,123,0,0,2020-06-18,1502275
45-64,South_West,123,0,0,2020-06-18,648343
65-74,South_West,123,0,0,2020-06-18,666919
75+,South_West,123,0,0,2020-06-18,565864
1-4,South_West,124,0,0,2020-06-19,598144
5-14,South_West,124,0,0,2020-06-19,177480
15-24,South_West,124,0,0,2020-06-19,1311291
25-44,South_West,124,0,0,2020-06-19,1502275
45-64,South_West,124,0,0,2020-06-19,648343
65-74,South_West,124,0,0,2020-06-19,666919
75+,South_West,124,0,0,2020-06-19,565864
1-4,South_West,125,0,0,2020-06-20,598144
5-14,South_West,125,0,0,2020-06-20,177480
15-24,South_West,125,0,0,2020-06-20,1311291
25-44,South_West,125,0,0,2020-06-20,1502275
45-64,South_West,125,0,0,2020-06-20,648343
65-74,South_West,125,0,0,2020-06-20,666919
75+,South_West,125,0,0,2020-06-20,565864
1-4,South_West,126,0,0,2020-06-21,598144
5-14,South_West,126,0,0,2020-06-21,177480
15-24,South_West,126,0,0,2020-06-21,1311291
25-44,South_West,126,0,0,2020-06-21,1502275
45-64,South_West,126,0,0,2020-06-21,648343
65-74,South_West,126,0,0,2020-06-21,666919
75+,South_West,126,0,0,2020-06-21,565864
1-4,South_West,127,0,0,2020-06-22,598144
5-14,South_West,127,0,0,2020-06-22,177480
15-24,South_West,127,0,0,2020-06-22,1311291
25-44,South_West,127,0,0,2020-06-22,1502275
45-64,South_West,127,0,0,2020-06-22,648343
65-74,South_West,127,0,0,2020-06-22,666919
75+,South_West,127,0,0,2020-06-22,565864
1-4,South_West,128,0,0,2020-06-23,598144
5-14,South_West,128,0,0,2020-06-23,177480
15-24,South_West,128,0,0,2020-06-23,1311291
25-44,South_West,128,0,0,2020-06-23,1502275
45-64,South_West,128,0,0,2020-06-23,648343
65-74,South_West,128,0,0,2020-06-23,666919
75+,South_West,128,0,0,2020-06-23,565864
1-4,South_West,129,0,0,2020-06-24,598144
5-14,South_West,129,0,0,2020-06-24,177480
15-24,South_West,129,0,0,2020-06-24,1311291
25-44,South_West,129,0,0,2020-06-24,1502275
45-64,South_West,129,0,0,2020-06-24,648343
65-74,South_West,129,0,0,2020-06-24,666919
75+,South_West,129,0,0,2020-06-24,565864
1-4,South_West,130,0,0,2020-06-25,598144
5-14,South_West,130,0,0,2020-06-25,177480
15-24,South_West,130,0,0,2020-06-25,1311291
25-44,South_West,130,0,0,2020-06-25,1502275
45-64,South_West,130,0,0,2020-06-25,648343
65-74,South_West,130,0,0,2020-06-25,666919
75+,South_West,130,0,0,2020-06-25,565864
1-4,South_West,131,0,0,2020-06-26,598144
5-14,South_West,131,0,0,2020-06-26,177480
15-24,South_West,131,0,0,2020-06-26,1311291
25-44,South_West,131,0,0,2020-06-26,1502275
45-64,South_West,131,0,0,2020-06-26,648343
65-74,South_West,131,0,0,2020-06-26,666919
75+,South_West,131,0,0,2020-06-26,565864
1-4,South_West,132,0,0,2020-06-27,598144
5-14,South_West,132,7.740521553054113,0.413604486147571,2020-06-27,177480
15-24,South_West,132,8.118691210219525,0.3485724745397051,2020-06-27,1311291
25-44,South_West,132,7.86968293350398,0.3342130969662721,2020-06-27,1502275
45-64,South_West,132,7.80146857515526,0.37250817303534123,2020-06-27,648343
65-74,South_West,132,7.206772764674564,0.3542732107621849,2020-06-27,666919
75+,South_West,132,7.603639389030162,0.359620640857388,2020-06-27,565864
1-4,South_West,133,0,0,2020-06-28,598144
5-14,South_West,133,0,0,2020-06-28,177480
15-24,South_West,133,0,0,2020-06-28,1311291
25-44,South_West,133,0,0,2020-06-28,1502275
45-64,South_West,133,0,0,2020-06-28,648343
65-74,South_West,133,0,0,2020-06-28,666919
75+,South_West,133,0,0,2020-06-28,565864
1-4,South_West,134,0,0,2020-06-29,598144
5-14,South_West,134,0,0,2020-06-29,177480
15-24,South_West,134,0,0,2020-06-29,1311291
25-44,South_West,134,0,0,2020-06-29,1502275
