age,region,day,lmean,lsd,sample_date,N
75+,North_West,112,0,0,2020-06-07,357770
1-4,North_West,113,0,0,2020-06-08,409787
5-14,North_West,113,0,0,2020-06-08,126013
15-24,North_West,113,0,0,2020-06-08,907076
25-44,North_West,113,0,0,2020-06-08,1052792
45-64,North_West,113,0,0,2020-06-08,448078
65-74,North_West,113,0,0,2020-06-08,442038
75+,North_West,113,0,0,2020-06-08,357770
1-4,North_West,114,0,0,2020-06-09,409787
5-14,North_West,114,0,0,2020-06-09,126013
15-24,North_West,114,0,0,2020-06-09,907076
25-44,North_West,114,0,0,2020-06-09,1052792
45-64,North_West,114,0,0,2020-06-09,448078
65-74,North_West,114,0,0,2020-06-09,442038
75+,North_West,114,0,0,2020-06-09,357770
1-4,North_West,115,0,0,2020-06-10,409787
5-14,North_West,115,0,0,2020-06-10,126013
15-24,North_West,115,0,0,2020-06-10,907076
25-44,North_West,115,0,0,2020-06-10,1052792
45-64,North_West,115,0,0,2020-06-10,448078
65-74,North_West,115,0,0,2020-06-10,442038
75+,North_West,115,0,0,2020-06-10,357770
1-4,North_West,116,0,0,2020-06-11,409787
5-14,North_West,116,0,0,2020-06-11,126013
15-24,North_West,116,0,0,2020-06-11,907076
25-44,North_West,116,0,0,2020-06-11,1052792
45-64,North_West,116,0,0,2020-06-11,448078
65-74,North_West,116,0,0,2020-06-11,442038
75+,North_West,116,0,0,2020-06-11,357770
1-4,North_West,117,0,0,2020-06-12,409787
5-14,North_West,117,0,0,2020-06-12,126013
15-24,North_West,117,0,0,2020-06-12,907076
25-44,North_West,117,0,0,2020-06-12,1052792
45-64,North_West,117,0,0,2020-06-12,448078
65-74,North_West,117,0,0,2020-06-12,442038
75+,North_West,117,0,0,2020-06-12,357770
1-4,North_West,118,0,0,2020-06-13,409787
5-14,North_West,118,0,0,2020-06-13,126013
15-24,North_West,118,0,0,2020-06-13,907076
25-44,North_West,118,0,0,2020-06-13,1052792
45-64,North_West,118,0,0,2020-06-13,448078
65-74,North_West,118,0,0,2020-06-13,442038
75+,North_West,118,0,0,2020-06-13,357770
1-4,North_West,119,0,0,2020-06-14,409787
5-14,North_West,119,0,0,2020-06-14,126013
15-24,North_West,119,0,0,2020-06-14,907076
25-44,North_West,119,0,0,2020-06-14,1052792
45-64,North_West,119,0,0,2020-06-14,448078
65-74,North_West,119,0,0,2020-06-14,442038
75+,North_West,119,0,0,2020-06-14,357770
1-4,North_West,120,0,0,2020-06-15,409787
5-14,North_West,120,0,0,2020-06-15,126013
15-24,North_West,120,0,0,2020-06-15,907076
25-44,North_West,120,0,0,2020-06-15,1052792
45-64,North_West,120,0,0,2020-06-15,448078
65-74,North_West,120,0,0,2020-06-15,442038
75+,North_West,120,0,0,2020-06-15,357770
1-4,North_West,121,0,0,2020-06-16,409787
5-14,North_West,121,0,0,2020-06-16,126013
15-24,North_West,121,0,0,2020-06-16,907076
25-44,North_West,121,0,0,2020-06-16,1052792
45-64,North_West,121,0,0,2020-06-16,448078
65-74,North_West,121,0,0,2020-06-16,442038
75+,North_West,121,0,0,2020-06-16,357770
1-4,North_West,122,0,0,2020-06-17,409787
