age,region,day,lmean,lsd,sample_date,N
65-74,South_West,128,0,0,2020-06-23,667155.8252000001
75+,South_West,128,0,0,2020-06-23,567273.8581000001
1-4,South_West,129,0,0,2020-06-24,177114.64218
5-14,South_West,129,0,0,2020-06-24,648861.4578
15-24,South_West,129,0,0,2020-06-24,598260.7629
25-44,South_West,129,0,0,2020-06-24,1312239.9912
45-64,South_West,129,0,0,2020-06-24,1502617.56
65-74,South_West,129,0,0,2020-06-24,667155.8252000001
75+,South_West,129,0,0,2020-06-24,567273.8581000001
1-4,South_West,130,0,0,2020-06-25,177114.64218
5-14,South_West,130,0,0,2020-06-25,648861.4578
15-24,South_West,130,0,0,2020-06-25,598260.7629
25-44,South_West,130,0,0,2020-06-25,1312239.9912
45-64,South_West,130,0,0,2020-06-25,1502617.56
65-74,South_West,130,0,0,2020-06-25,667155.8252000001
75+,South_West,130,0,0,2020-06-25,567273.8581000001
1-4,South_West,131,0,0,2020-06-26,177114.64218
5-14,South_West,131,0,0,2020-06-26,648861.4578
15-24,South_West,131,0,0,2020-06-26,598260.7629
25-44,South_West,131,0,0,2020-06-26,1312239.9912
45-64,South_West,131,0,0,2020-06-26,1502617.56
65-74,South_West,131,0,0,2020-06-26,667155.8252000001
75+,South_West,131,0,0,2020-06-26,567273.8581000001
1-4,South_West,132,0,0,2020-06-27,177114.64218
5-14,South_West,132,0,0,2020-06-27,648861.4578
15-24,South_West,132,0,0,2020-06-27,598260.7629
25-44,South_West,132,0,0,2020-06-27,1312239.9912
45-64,South_West,132,0,0,2020-06-27,1502617.56
65-74,South_West,132,0,0,2020-06-27,667155.8252000001
75+,South_West,132,0,0,2020-06-27,567273.8581000001
1-4,South_West,133,0,0,2020-06-28,177114.64218
5-14,South_West,133,0,0,2020-06-28,648861.4578
15-24,South_West,133,0,0,2020-06-28,598260.7629
25-44,South_West,133,0,0,2020-06-28,1312239.9912
45-64,South_West,133,0,0,2020-06-28,1502617.56
65-74,South_West,133,0,0,2020-06-28,667155.8252000001
75+,South_West,133,0,0,2020-06-28,567273.8581000001
1-4,South_West,134,0,0,2020-06-29,177114.64218
5-14,South_West,134,0,0,2020-06-29,648861.4578
15-24,South_West,134,0,0,2020-06-29,598260.7629
25-44,South_West,134,0,0,2020-06-29,1312239.9912
45-64,South_West,134,0,0,2020-06-29,1502617.56
65-74,South_West,134,0,0,2020-06-29,667155.8252000001
